0.032749
0.103137
0.064864
0.06504
0.032098
0.03145
0
0
0.064507
0.031821
0.062908
0
0.061503
0.104264
0.034758
0.031383
0.032953
0
0.061836
0.080979
0.075494
0.030962
0.099873
0.063097
0
0.034867
0.101103
0.111117
0.242892
0.188901
0.190082
0.169543
0.173069
0.036826
0.110163
0.117867
0.314457
0.177681
0.138141
0.212902
0.205004
0.038434
0.07081
0.21129
0.069756
0.034696
0.171695
0.136728
0.300955
0.098834
0.17171
0.127033
0
0.059863
0.032379
0.125026
0.260646
0.123434
0.323717
0
0.034161
0.060576
0.034686
0.098826
0.194758
0.126456
0.038528
0.071063
0
0.242423
0.128108
0.12081
0.062219
0
0.030728
0.288727
0.071686
0.123792
0.305668
1.048223
0.419201
0.126339
0.172252
0.131557
0
0.067579
0.036454
0.491115
0.453055
0.506466
0.663222
0.967789
0.390693
0.373997
0.365031
0.395486
0.075734
0.12225
0.228726
1.367845
1.473268
1.394649
0.938733
0.87486
0.658869
0.851621
1.523563
0.19282
0.039319
0.47024
0.455874
0.811786
0.439064
0.938383
0.974327
0.23558
0.184587
0.553272
0.110262
0.258081
0.269688
0.524963
0.664623
0.711846
0.43084
0.802159
0.395327
0.480754
0.880483
0.273325
0.617714
0.727059
0.253982
0.60236
1.038911
0.759352
0.623326
0.281023
0.998364
1.202899
1.168131
1.240767
1.101487
0.631862
0.332058
0.719027
1.350451
0.754608
0.715369
0.307439
1.166709
0.677948
0.808531
0.463601
0.362501
0.177471
0.339588
0.442383
0.490857
0.389836
0.231621
0.490802
0.4766
0.335918
0.555209
0.122195
0.233427
0.067154
0.113185
0.10553
0.202612
0.172763
0.115393
0.434346
0.229807
0.667512
0.520575
0.276814
0.246057
0
0.104242
0.189324
0.459368
0.169133
0.145044
0.256414
0.0429
0.038747
0
0
0.055119
0.234254
0.049515
0.092228
0.254889
0.046275
0.127926
0.092388
0
0.109962
